id,full_name,first_name,last_name,is_active,person_id,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
78074,Marv Schatzman,Marv,Schatzman,0,78074.0,Marv Schatzman,"Schatzman, Marv",M. Schatzman,marv-schatzman,1927-02-18,St. Louis,USA,St. Louis/USA,"6,5",20.0,1.0,Desconocido,Forward,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_marv_schatzman,1949.0,1949.0,N,Y,Y,1949.0,Desconocido,Desconocido,N
78075,Fred Schaus,Fred,Schaus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Dan Schayes,Dan,Schayes,0,7.0,Dan Schayes,"Schayes, Dan",D. Schayes,dan-schayes,1959-05-10,Syracuse,USA,Syracuse/USA,"6,11",26.0,18.0,24,Center,Inactive,1610612743.0,Nuggets,DEN,nuggets,Denver,dan_schayes,1981.0,1998.0,N,Y,Y,1981.0,1,13,N
78076,Dolph Schayes,Dolph,Schayes,0,78076.0,Dolph Schayes,"Schayes, Dolph",D. Schayes,dolph-schayes,1928-05-19,New York University,USA,New York University/USA,"6,8",19.5,15.0,4,Forward,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,HISTADD_dolph_schayes,1949.0,1963.0,N,Y,Y,1948.0,1,4,Y
78078,Ossie Schectman,Ossie,Schectman,0,78078.0,Ossie Schectman,"Schectman, Ossie",O. Schectman,ossie-schectman,1919-03-30,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,"6,0",17.5,1.0,6,Guard,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_ossie_schectman,1946.0,1946.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
88,Steve Scheffler,Steve,Scheffler,0,88.0,Steve Scheffler,"Scheffler, Steve",S. Scheffler,steve-scheffler,1967-09-03,Purdue,USA,Purdue/USA,"6,9",25.0,7.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,steve_scheffler,1990.0,1996.0,N,Y,Y,1990.0,2,39,N
78080,Tom Scheffler,Tom,Scheffler,0,78080.0,Tom Scheffler,"Scheffler, Tom",T. Scheffler,tom-scheffler,1954-10-27,Purdue,USA,Purdue/USA,"6,11",24.0,1.0,50,Center,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_tom_scheffler,1984.0,1984.0,N,Y,Y,1977.0,6,117,N
78081,Dave Schellhase,Dave,Schellhase,0,78081.0,Dave Schellhase,"Schellhase, Dave",D. Schellhase,dave-schellhase,1944-10-14,Purdue,USA,Purdue/USA,"6,3",20.5,2.0,8,Guard,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,HISTADD_dave_schellhase,1966.0,1967.0,N,Y,Y,1966.0,1,10,N
101195,Luke Schenscher,Luke,Schenscher,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78082,Herb Scherer,Herb,Scherer,0,78082.0,Herb Scherer,"Scherer, Herb",H. Scherer,herb-scherer,1929-12-21,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,"6,9",21.2,2.0,19-22,Center,Inactive,1610612737.0,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_herb_scherer,1950.0,1951.0,N,Y,Y,1950.0,2,Desconocido,N
368,Dwayne Schintzius,Dwayne,Schintzius,0,368.0,Dwayne Schintzius,"Schintzius, Dwayne",D. Schintzius,dwayne-schintzius,1968-10-14,Florida,USA,Florida/USA,"7,2",28.5,8.0,55,Center,Inactive,1610612751.0,Nets,NJN,nets,New Jersey,dwayne_schintzius,1990.0,1998.0,N,Y,Y,1990.0,1,24,N
78084,Dale Schlueter,Dale,Schlueter,0,78084.0,Dale Schlueter,"Schlueter, Dale",D. Schlueter,dale-schlueter,1945-11-12,Colorado State,USA,Colorado State/USA,"6,10",22.5,10.0,54,Center,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_dale_schlueter,1968.0,1977.0,N,Y,Y,1967.0,6,63,N
78085,Otto Schnellbacher,Otto,Schnellbacher,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78086,Dick Schnittker,Dick,Schnittker,0,78086.0,Dick Schnittker,"Schnittker, Dick",D. Schnittker,dick-schnittker,1928-05-27,Ohio State,USA,Ohio State/USA,"6,5",20.0,6.0,15,Forward,Inactive,1610612747.0,Lakers,MNL,lakers,Minneapolis,HISTADD_dick_schnittker,1950.0,1957.0,N,Y,Y,1950.0,1,4,N
78087,Russ Schoene,Russ,Schoene,0,78087.0,Russ Schoene,"Schoene, Russ",R. Schoene,russ-schoene,1960-04-16,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,"6,10",21.0,4.0,40,Forward,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,HISTADD_russ_schoene,1982.0,1988.0,N,Y,Y,1982.0,2,45,N
1629678,Admiral Schofield,Admiral,Schofield,1,1629678.0,Admiral Schofield,"Schofield, Admiral",A. Schofield,admiral-schofield,1997-03-30,Tennessee,United Kingdom,Tennessee/United Kingdom,"6,5",24.1,3.0,25,Forward,Active,1610612753.0,Magic,ORL,magic,Orlando,admiral_schofield,2019.0,2023.0,Y,Y,Y,2019.0,2,42,N
78088,Dave Scholz,Dave,Scholz,0,78088.0,Dave Scholz,"Scholz, Dave",D. Scholz,dave-scholz,1948-04-12,Illinois,USA,Illinois/USA,"6,8",22.0,1.0,25,Forward,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,HISTADD_dave_scholz,1969.0,1969.0,N,Y,Y,1969.0,4,56,N
78089,Milt Schoon,Milt,Schoon,0,78089.0,Milt Schoon,"Schoon, Milt",M. Schoon,milt-schoon,1922-02-25,Valparaiso,USA,Valparaiso/USA,"6,7",23.0,2.0,Desconocido,Center,Inactive,1610610033.0,Redskins,SHE,redskins,Sheboygan,HISTADD_milt_schoon,1946.0,1949.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
96,Detlef Schrempf,Detlef,Schrempf,0,96.0,Detlef Schrempf,"Schrempf, Detlef",D. Schrempf,detlef-schrempf,1963-01-21,Washington,USA,Washington/USA,"6,10",23.5,16.0,12,Forward,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,detlef_schrempf,1985.0,2000.0,N,Y,Y,1985.0,1,8,N
203471,Dennis Schroder,Dennis,Schroder,1,203471.0,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15,Braunschweig,Germany,Braunschweig/Germany,"6,1",17.2,10.0,17,Guard,Active,1610612747.0,Lakers,LAL,lakers,Los Angeles,dennis_schroder,2013.0,2023.0,Y,Y,Y,2013.0,1,17,N
78091,Howie Schultz,Howie,Schultz,0,78091.0,Howie Schultz,"Schultz, Howie",H. Schultz,howie-schultz,1922-07-03,Hamline,USA,Hamline/USA,"6,6",20.0,3.0,15,Forward,Inactive,1610612747.0,Lakers,MNL,lakers,Minneapolis,HISTADD_stretch_schultz,1949.0,1952.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78092,Dick Schulz,Dick,Schulz,0,78092.0,Dick Schulz,"Schulz, Dick",D. Schulz,dick-schulz,1917-01-03,Wisconsin,USA,Wisconsin/USA,"6,2",19.2,4.0,Desconocido,Forward,Inactive,1610610036.0,Capitols,WAS,capitols,Washington,HISTADD_dick_schulz,1946.0,1949.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78093,John Schweitz,John,Schweitz,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,Luis Scola,Luis,Scola,0,2449.0,Luis Scola,"Scola, Luis",L. Scola,luis-scola,1980-04-30,Tau Ceramica,Argentina,Tau Ceramica/Argentina,"6,9",24.1,10.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,luis_scola,2007.0,2016.0,N,Y,Y,2002.0,2,55,N
78094,Freddie Scolari,Freddie,Scolari,0,78094.0,Freddie Scolari,"Scolari, Freddie",F. Scolari,freddie-scolari,1922-03-01,San Francisco,USA,San Francisco/USA,"5,11",18.0,9.0,24,Guard,Inactive,1610610036.0,Capitols,WAS,capitols,Washington,HISTADD_freddie_scolari,1946.0,1954.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78095,Alvin Scott,Alvin,Scott,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,Brent Scott,Brent,Scott,0,1064.0,Brent Scott,"Scott, Brent",B. Scott,brent-scott,1971-06-15,Rice,USA,Rice/USA,"6,10",25.0,1.0,55,Forward-Center,Inactive,1610612754.0,Pacers,IND,pacers,Indiana,brent_scott,1996.0,1996.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
2,Byron Scott,Byron,Scott,0,2.0,Byron Scott,"Scott, Byron",B. Scott,byron-scott,1961-03-28,Arizona State,USA,Arizona State/USA,"6,4",20.5,14.0,Desconocido,Guard,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,byron_scott,1983.0,1996.0,N,Y,Y,1983.0,1,4,N
78097,Charlie Scott,Charlie,Scott,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Dennis Scott,Dennis,Scott,0,192.0,Dennis Scott,"Scott, Dennis",D. Scott,dennis-scott,1968-09-05,Georgia Tech,USA,Georgia Tech/USA,"6,8",22.9,10.0,9,Forward,Inactive,1610612753.0,Magic,ORL,magic,Orlando,dennis_scott,1990.0,1999.0,N,Y,Y,1990.0,1,4,N
1109,James Scott,James,Scott,0,1109.0,James Scott,"Scott, James",J. Scott,james-scott,1972-06-03,St. John's (NY),USA,St. John's (NY)/USA,"6,6",18.0,1.0,32,Forward,Inactive,1610612748.0,Heat,MIA,heat,Miami,james_scott,1996.0,1996.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
203118,Mike Scott,Mike,Scott,0,203118.0,Mike Scott,"Scott, Mike",M. Scott,mike-scott,1988-07-16,Virginia,USA,Virginia/USA,"6,7",23.7,10.0,1,Forward,Inactive,1610612737.0,Hawks,ATL,hawks,Atlanta,mike_scott,2012.0,2020.0,Y,Y,Y,2012.0,2,43,N
78100,Ray Scott,Ray,Scott,0,78100.0,Ray Scott,"Scott, Ray",R. Scott,ray-scott,1938-07-12,Portland,USA,Portland/USA,"6,9",21.5,9.0,31,Forward,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,HISTADD_ray_scott,1961.0,1969.0,N,Y,Y,1961.0,1,4,N
1035,Shawnelle Scott,Shawnelle,Scott,0,1035.0,Shawnelle Scott,"Scott, Shawnelle",S. Scott,shawnelle-scott,1972-06-16,St. John's (NY),USA,St. John's (NY)/USA,,21.0,4.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,shawnelle_scott,1996.0,2001.0,N,Y,Y,1994.0,2,43,N
1630286,Trevon Scott,Trevon,Scott,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630206,Jay Scrubb,Jay,Scrubb,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78102,Carey Scurry,Carey,Scurry,0,78102.0,Carey Scurry,"Scurry, Carey",C. Scurry,carey-scurry,1962-12-04,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,"6,7",18.8,3.0,20,Forward,Inactive,1610612762.0,Jazz,UTA,jazz,Utah,HISTADD_carey_scurry,1985.0,1987.0,N,Y,Y,1985.0,2,37,N
1631220,Dereon Seabron,Dereon,Seabron,1,1631220.0,Dereon Seabron,"Seabron, Dereon",D. Seabron,dereon-seabron,2000-05-26,North Carolina State,USA,North Carolina State/USA,"6,5",18.0,1.0,0,Guard,Active,1610612740.0,Pelicans,NOP,pelicans,New Orleans,dereon_seabron,2022.0,2023.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
78103,Bruce Seals,Bruce,Seals,0,78103.0,Bruce Seals,"Seals, Bruce",B. Seals,bruce-seals,1953-06-18,Xavier of Louisiana,USA,Xavier of Louisiana/USA,"6,8",21.0,3.0,45,Forward,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,HISTADD_bruce_seals,1975.0,1977.0,N,Y,Y,1975.0,2,21,N
1578,Shea Seals,Shea,Seals,0,1578.0,Shea Seals,"Seals, Shea",S. Seals,shea-seals,1975-08-26,Tulsa,USA,Tulsa/USA,"6,5",21.0,1.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,shea_seals,1997.0,1997.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
907,Malik Sealy,Malik,Sealy,0,907.0,Malik Sealy,"Sealy, Malik",M. Sealy,malik-sealy,1970-02-01,St. John's (NY),USA,St. John's (NY)/USA,"6,8",20.0,8.0,2,Guard-Forward,Inactive,1610612746.0,Clippers,LAC,clippers,Los Angeles,malik_sealy,1992.0,1999.0,N,Y,Y,1992.0,1,14,N
78105,Ed Searcy,Ed,Searcy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78106,Ken Sears,Ken,Sears,0,78106.0,Ken Sears,"Sears, Ken",K. Sears,ken-sears,1933-08-17,Santa Clara,USA,Santa Clara/USA,"6,9",19.8,8.0,17,Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_ken_sears,1955.0,1963.0,N,Y,Y,1955.0,1,4,N
78107,Wayne See,Wayne,See,0,78107.0,Wayne See,"See, Wayne",W. See,wayne-see,1923-11-03,Northern Arizona,USA,Northern Arizona/USA,"6,3",19.0,1.0,Desconocido,Guard,Inactive,1610610037.0,Hawks,WAT,hawks,Waterloo,HISTADD_wayne_see,1949.0,1949.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
200757,Thabo Sefolosha,Thabo,Sefolosha,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Rony Seikaly,Rony,Seikaly,0,938.0,Rony Seikaly,"Seikaly, Rony",R. Seikaly,rony-seikaly,1965-05-10,Syracuse,USA,Syracuse/USA,"6,11",25.3,11.0,2,Center,Inactive,1610612748.0,Heat,MIA,heat,Miami,rony_seikaly,1988.0,1998.0,N,Y,Y,1988.0,1,9,N
78109,Glen Selbo,Glen,Selbo,0,78109.0,Glen Selbo,"Selbo, Glen",G. Selbo,glen-selbo,1926-03-29,Wisconsin,USA,Wisconsin/USA,"6,3",19.6,1.0,Desconocido,Forward,Inactive,1610610033.0,Redskins,SHE,redskins,Sheboygan,HISTADD_glen_selbo,1949.0,1949.0,N,Y,Y,1947.0,1,2,N
202729,Josh Selby,Josh,Selby,0,202729.0,Josh Selby,"Selby, Josh",J. Selby,josh-selby,1991-03-27,Kansas,USA,Kansas/USA,"6,2",18.3,2.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,josh_selby,2011.0,2012.0,Y,Y,Y,2011.0,2,49,N
1627782,Wayne Selden,Wayne,Selden,0,1627782.0,Wayne Selden,"Selden, Wayne",W. Selden,wayne-selden,1994-09-30,Kansas,USA,Kansas/USA,"6,4",23.2,4.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,wayne_selden,2016.0,2021.0,Y,Y,Y,2016.0,Desconocido,Desconocido,N
78110,Brad Sellers,Brad,Sellers,0,78110.0,Brad Sellers,"Sellers, Brad",B. Sellers,brad-sellers,1962-12-17,Ohio State,USA,Ohio State/USA,"7,0",21.0,6.0,4,Forward,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,HISTADD_brad_sellers,1986.0,1992.0,N,Y,Y,1986.0,1,9,N
78111,Phil Sellers,Phil,Sellers,0,78111.0,Phil Sellers,"Sellers, Phil",P. Sellers,phil-sellers,1953-11-20,Rutgers,USA,Rutgers/USA,"6,4",19.5,1.0,11,Forward,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,HISTADD_phil_sellers,1976.0,1976.0,N,Y,Y,1976.0,3,38,N
78112,Rollie Seltz,Rollie,Seltz,0,78112.0,Rollie Seltz,"Seltz, Rollie",R. Seltz,rollie-seltz,1924-01-25,Hamline,USA,Hamline/USA,"5,10",16.5,1.0,Desconocido,Guard,Inactive,1610610023.0,Packers,AND,packers,Anderson,HISTADD_rollie_seltz,1949.0,1949.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78113,Frank Selvy,Frank,Selvy,0,78113.0,Frank Selvy,"Selvy, Frank",F. Selvy,frank-selvy,1932-11-09,Furman,USA,Furman/USA,"6,2",18.0,9.0,11,Guard,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,HISTADD_frank_selvy,1954.0,1963.0,N,Y,Y,1954.0,1,1,N
78114,Jim Seminoff,Jim,Seminoff,0,78114.0,Jim Seminoff,"Seminoff, Jim",J. Seminoff,jim-seminoff,1922-09-01,Southern California,USA,Southern California/USA,"6,2",19.0,4.0,15,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_jim_seminoff,1946.0,1949.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
200754,Mouhamed Sene,Mouhamed,Sene,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78115,George Senesky,George,Senesky,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630578,Alperen Sengun,Alperen,Sengun,1,1630578.0,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,2002-07-25,Besiktas,Turkey,Besiktas/Turkey,"6,11",24.3,2.0,28,Center,Active,1610612745.0,Rockets,HOU,rockets,Houston,alperen_sengun,2021.0,2023.0,N,Y,Y,2021.0,1,16,N
202338,Kevin Seraphin,Kevin,Seraphin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Ansu Sesay,Ansu,Sesay,0,1738.0,Ansu Sesay,"Sesay, Ansu",A. Sesay,ansu-sesay,1976-07-29,Mississippi,USA,Mississippi/USA,"6,9",22.5,4.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,ansu_sesay,2001.0,2004.0,N,Y,Y,1998.0,2,30,N
201196,Ramon Sessions,Ramon,Sessions,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78116,Tom Sewell,Tom,Sewell,0,78116.0,Tom Sewell,"Sewell, Tom",T. Sewell,tom-sewell,1962-03-11,Lamar,USA,Lamar/USA,"6,5",18.5,1.0,32,Guard,Inactive,1610612764.0,Bullets,WAS,wizards,Washington,HISTADD_tom_sewell,1984.0,1984.0,N,Y,Y,1984.0,1,22,N
1629012,Collin Sexton,Collin,Sexton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78117,Paul Seymour,Paul,Seymour,0,78117.0,Paul Seymour,"Seymour, Paul",P. Seymour,paul-seymour,1928-01-30,Toledo,USA,Toledo/USA,"6,1",18.0,12.0,5,Guard,Inactive,1610612755.0,Nationals,PHI,sixers,Syracuse,HISTADD_paul_seymour,1947.0,1959.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78118,Nick Shaback,Nick,Shaback,0,78118.0,Nick Shaback,"Shaback, Nick",N. Shaback,nick-shaback,1918-09-10,James Monroe HS (NY),USA,James Monroe HS (NY)/USA,"5,11",18.0,1.0,Desconocido,Guard,Inactive,1610610026.0,Rebels,CLR,rebels,Cleveland,HISTADD_nick_shaback,1946.0,1946.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1593,Charles Shackleford,Charles,Shackleford,0,1593.0,Charles Shackleford,"Shackleford, Charles",C. Shackleford,charles-shackleford,1966-04-22,North Carolina State,USA,North Carolina State/USA,"6,11",24.5,6.0,33,Center,Inactive,1610612751.0,Nets,NJN,nets,New Jersey,charles_shackleford,1988.0,1998.0,N,Y,Y,1988.0,2,32,N
78120,Carl Shaeffer,Carl,Shaeffer,0,78120.0,Carl Shaeffer,"Shaeffer, Carl",C. Shaeffer,carl-shaeffer,1924-10-25,Alabama,USA,Alabama/USA,"6,3",18.5,2.0,Desconocido,Guard,Inactive,1610610030.0,Olympians,INO,olympians,Indianapolis,HISTADD_carl_shaeffer,1949.0,1950.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78121,Lee Shaffer,Lee,Shaffer,0,78121.0,Lee Shaffer,"Shaffer, Lee",L. Shaffer,lee-shaffer,1939-02-23,North Carolina,USA,North Carolina/USA,"6,7",22.0,3.0,22,Forward,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,HISTADD_lee_shaffer,1961.0,1963.0,N,Y,Y,1960.0,1,5,N
201203,Mustafa Shakur,Mustafa,Shakur,0,201203.0,Mustafa Shakur,"Shakur, Mustafa",M. Shakur,mustafa-shakur,1984-08-18,Arizona,USA,Arizona/USA,"6,3",19.0,3.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,mustafa_shakur,2009.0,2013.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
1629013,Landry Shamet,Landry,Shamet,1,1629013.0,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13,Wichita State,USA,Wichita State/USA,"6,4",19.0,5.0,14,Guard,Active,1610612764.0,Wizards,WAS,wizards,Washington,landry_shamet,2018.0,2023.0,N,Y,Y,2018.0,1,26,N
1539,God Shammgod,God,Shammgod,0,1539.0,God Shammgod,"Shammgod, God",G. Shammgod,god-shammgod,1976-04-29,Providence,USA,Providence/USA,"6,0",16.9,1.0,2,Guard,Inactive,1610612764.0,Wizards,WAS,wizards,Washington,god_shammgod,1997.0,1997.0,N,Y,Y,1997.0,2,45,N
78123,Earl Shannon,Earl,Shannon,0,78123.0,Earl Shannon,"Shannon, Earl",E. Shannon,earl-shannon,1921-11-23,Rhode Island,USA,Rhode Island/USA,"5,11",17.0,3.0,Desconocido,Guard,Inactive,1610610032.0,Steamrollers,PRO,steamrollers,Providence,HISTADD_earl_shannon,1946.0,1948.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78124,Howie Shannon,Howie,Shannon,0,78124.0,Howie Shannon,"Shannon, Howie",H. Shannon,howie-shannon,1923-06-10,Kansas State,USA,Kansas State/USA,"6,2",17.5,2.0,8,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_howie_shannon,1948.0,1949.0,N,Y,Y,1949.0,1,1,N
78125,Charlie Share,Charlie,Share,0,78125.0,Charlie Share,"Share, Charlie",C. Share,charlie-share,1927-03-14,Bowling Green,USA,Bowling Green/USA,"6,11",23.5,9.0,13,Center,Inactive,1610612737.0,Hawks,STL,hawks,St. Louis,HISTADD_charlie_share,1951.0,1959.0,N,Y,Y,1950.0,1,1,N
78126,Bill Sharman,Bill,Sharman,0,78126.0,Bill Sharman,"Sharman, Bill",B. Sharman,bill-sharman,1926-05-25,Southern California,USA,Southern California/USA,"6,1",17.5,11.0,21,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_bill_sharman,1950.0,1960.0,N,Y,Y,1950.0,2,Desconocido,Y
1630549,Day'Ron Sharpe,Day'Ron,Sharpe,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631101,Shaedon Sharpe,Shaedon,Sharpe,1,1631101.0,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30,Kentucky,Canada,Kentucky/Canada,"6,5",20.0,1.0,17,Guard,Active,1610612757.0,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022.0,2023.0,N,Y,Y,2022.0,1,7,N
201594,Walter Sharpe,Walter,Sharpe,0,201594.0,Walter Sharpe,"Sharpe, Walter",W. Sharpe,walter-sharpe,1986-07-18,Alabama-Birmingham,USA,Alabama-Birmingham/USA,"6,9",24.5,2.0,42,Forward,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,walter_sharpe,2008.0,2008.0,Y,Y,Y,2008.0,2,32,N
1117,John Shasky,John,Shasky,0,1117.0,John Shasky,"Shasky, John",J. Shasky,john-shasky,1964-07-31,Minnesota,USA,Minnesota/USA,"6,11",23.5,3.0,55,Center,Inactive,1610612748.0,Heat,MIA,heat,Miami,john_shasky,1988.0,1990.0,N,Y,Y,1986.0,3,61,N
78128,Ron Shavlik,Ron,Shavlik,0,78128.0,Ron Shavlik,"Shavlik, Ron",R. Shavlik,ron-shavlik,1933-12-04,North Carolina State,USA,North Carolina State/USA,"6,8",20.0,2.0,16,Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_ron_shavlik,1956.0,1957.0,N,Y,Y,1956.0,1,4,N
216,Brian Shaw,Brian,Shaw,0,216.0,Brian Shaw,"Shaw, Brian",B. Shaw,brian-shaw,1966-03-22,California-Santa Barbara,USA,California-Santa Barbara/USA,"6,6",20.0,15.0,20,Guard,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,brian_shaw,1988.0,2002.0,N,Y,Y,1988.0,1,24,N
1745,Casey Shaw,Casey,Shaw,0,1745.0,Casey Shaw,"Shaw, Casey",C. Shaw,casey-shaw,1975-07-20,Toledo,USA,Toledo/USA,"6,11",25.5,2.0,53,Center,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,casey_shaw,1998.0,2002.0,N,Y,Y,1998.0,2,37,N
1629621,Marial Shayok,Marial,Shayok,0,1629621.0,Marial Shayok,"Shayok, Marial",M. Shayok,marial-shayok,1995-07-26,Iowa State,Canada,Iowa State/Canada,"6,5",19.8,2.0,35,Guard-Forward,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,marial_shayok,2019.0,2019.0,Y,Y,Y,2019.0,2,54,N
78130,Bob Shea,Bob,Shea,0,78130.0,Bob Shea,"Shea, Bob",B. Shea,bob-shea,1924-09-11,Rhode Island,USA,Rhode Island/USA,"6,2",19.4,1.0,Desconocido,Forward,Inactive,1610610032.0,Steamrollers,PRO,steamrollers,Providence,HISTADD_bob_shea,1946.0,1946.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78131,Fred Sheffield,Fred,Sheffield,0,78131.0,Fred Sheffield,"Sheffield, Fred",F. Sheffield,fred-sheffield,1923-11-05,Utah,USA,Utah/USA,"6,2",16.5,1.0,4,Forward,Inactive,1610612744.0,Warriors,PHW,warriors,Philadelphia,HISTADD_fred_sheffield,1946.0,1946.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
78132,Craig Shelton,Craig,Shelton,0,78132.0,Craig Shelton,"Shelton, Craig",C. Shelton,craig-shelton,1957-05-01,Georgetown,USA,Georgetown/USA,"6,7",21.0,2.0,11,Forward,Inactive,1610612737.0,Hawks,ATL,hawks,Atlanta,HISTADD_craig_shelton,1980.0,1981.0,N,Y,Y,1980.0,2,28,N
78133,Lonnie Shelton,Lonnie,Shelton,0,78133.0,Lonnie Shelton,"Shelton, Lonnie",L. Shelton,lonnie-shelton,1955-10-19,Oregon State,USA,Oregon State/USA,"6,8",24.0,10.0,8,Forward,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,HISTADD_lonnie_shelton,1976.0,1985.0,N,Y,Y,1976.0,2,25,N
203129,Tornike Shengelia,Tornike,Shengelia,0,203129.0,Tornike Shengelia,"Shengelia, Tornike",T. Shengelia,tornike-shengelia,1991-10-05,Spirou Charleroi,Georgia,Spirou Charleroi/Georgia,"6,9",22.0,2.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,tornike_shengelia,2012.0,2013.0,Y,Y,Y,2012.0,2,54,N
