full_name,first_name,last_name,is_active,person_id,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
Felton Spencer,Felton,Spencer,0,280,1968-01-05,Louisville,USA,Louisville/USA,"7,0",29.0,12,50,Center,Inactive,1610612750,Timberwolves,MIN,Minnesota,1990,2001,N,Y,Y,1990,1,6,N
Pat Spencer,Pat,Spencer,1,1630311,1996-07-04,Northwestern,USA,Northwestern/USA,Desconocido,21.0,0,Desconocido,Desconocido,Inactive,0,Desconocido,Desconocido,Desconocido,1992,1998,Y,N,Y,1988,Undrafted,Undrafted,N
Lou Spicer,Lou,Spicer,0,78230,1922-11-12,Syracuse,USA,Syracuse/USA,"6,2",19.5,1,Desconocido,Forward,Inactive,1610610032,Steamrollers,PRO,Providence,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Tiago Splitter,Tiago,Splitter,0,201168,1985-01-01,Desconocido,Brazil,Baskonia/Brazil,"6,11",24.5,8,47,Center-Forward,Inactive,1610612759,Spurs,SAS,San Antonio,2010,2016,Y,Y,Y,2007,1,28,N
Art Spoelstra,Art,Spoelstra,0,78232,1932-09-11,Western Kentucky,USA,Western Kentucky/USA,"6,9",22.0,4,27,Center,Inactive,1610612758,Royals,ROC,Rochester,1954,1957,N,Y,Y,1954,4,34,N
Latrell Sprewell,Latrell,Sprewell,0,84,1970-09-08,Alabama,USA,Alabama/USA,"6,5",19.5,14,8,Guard,Inactive,1610612744,Warriors,GSW,Golden State,1992,2004,N,Y,Y,1992,1,24,N
Larry Spriggs,Larry,Spriggs,0,78233,1959-09-08,Howard,USA,Howard/USA,"6,7",23.0,5,35,Forward,Inactive,1610612747,Lakers,LAL,Los Angeles,1981,1985,N,Y,Y,1981,4,81,N
Jaden Springer,Jaden,Springer,1,1630531,2002-09-25,Tennessee,USA,Tennessee/USA,"6,4",20.2,2,11,Guard,Active,1610612755,76ers,PHI,Philadelphia,2021,2023,Y,Y,Y,2021,1,28,N
Jim Springer,Jim,Springer,0,78234,1926-06-17,Canterbury,USA,Canterbury/USA,"6,9",23.5,1,Desconocido,Center,Inactive,1610610029,Jets,JET,Indianapolis,1948,1948,N,Y,Y,1956,Desconocido,Desconocido,N
Jim Spruill,Jim,Spruill,0,78235,1923-02-26,Rice,USA,Rice/USA,"6,2",22.5,1,Desconocido,Forward,Inactive,1610610029,Jets,JET,Indianapolis,1948,1948,N,Y,Y,1988,Undrafted,Undrafted,N
Ryan Stack,Ryan,Stack,0,1756,1975-07-24,South Carolina,USA,South Carolina/USA,"6,11",21.5,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1998,1999,N,Y,Y,1998,2,48,N
Jerry Stackhouse,Jerry,Stackhouse,0,711,1974-11-05,North Carolina,USA,North Carolina/USA,"6,6",21.8,19,42,Forward,Inactive,1610612765,Pistons,DET,Detroit,1995,2012,N,Y,Y,1995,1,3,N
Kevin Stacom,Kevin,Stacom,0,78237,1951-09-04,Providence,USA,Providence/USA,"6,3",18.5,6,20,Guard,Inactive,1610612738,Celtics,BOS,Boston,1974,1981,N,Y,Y,1974,2,35,N
Dave Stallworth,Dave,Stallworth,0,78238,1941-12-20,Wichita State,USA,Wichita State/USA,"6,7",20.0,8,9,Forward,Inactive,1610612752,Knicks,NYK,New York,1965,1974,N,Y,Y,1965,1,3,N
Isaac Stallworth,Isaac,Stallworth,0,78239,1950-01-18,Kansas,USA,Kansas/USA,"6,5",19.0,5,15,Forward,Inactive,1610612762,Jazz,UTA,New Orleans,1972,1976,N,Y,Y,1972,1,7,N
Ed Stanczak,Ed,Stanczak,0,78240,1921-08-15,Central HS (IN),USA,Central HS (IN)/USA,"6,1",18.5,2,19-21,Forward,Inactive,1610610023,Packers,AND,Anderson,1949,1950,N,Y,Y,1988,Undrafted,Undrafted,N
Cassius Stanley,Cassius,Stanley,0,1630199,1999-08-18,Duke,USA,Duke/USA,"6,5",19.0,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2020,2021,Y,Y,Y,2020,2,54,N
John Starks,John,Starks,0,317,1965-08-10,Oklahoma State,USA,Oklahoma State/USA,"6,5",19.0,13,9,Guard,Inactive,1610612752,Knicks,NYK,New York,1988,2001,N,Y,Y,1988,Undrafted,Undrafted,N
Larry Staverman,Larry,Staverman,0,78244,1936-10-11,Thomas More,USA,Thomas More/USA,"6,7",20.5,5,13,Forward,Inactive,1610612758,Royals,CIN,Cincinnati,1958,1963,N,Y,Y,1958,9,64,N
Larry Steele,Larry,Steele,0,78245,1949-05-05,Kentucky,USA,Kentucky/USA,"6,5",18.0,9,15,Guard,Inactive,1610612757,Trail Blazers,POR,Portland,1971,1979,N,Y,Y,1971,3,37,N
Matt Steigenga,Matt,Steigenga,0,1099,1970-03-27,Michigan State,USA,Michigan State/USA,"6,7",22.5,1,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1996,1996,N,Y,Y,1992,2,52,N
DJ Stephens,DJ,Stephens,0,203474,1990-12-19,Memphis,USA,Memphis/USA,"6,5",18.8,2,Desconocido,Guard-Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2013,2018,Y,Y,Y,1988,Undrafted,Undrafted,N
Joe Stephens,Joe,Stephens,0,1086,1973-01-28,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,"6,7",21.0,3,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1996,1999,N,Y,Y,1988,Undrafted,Undrafted,N
Alex Stepheson,Alex,Stepheson,0,1627293,1987-08-07,Southern California,USA,Southern California/USA,"6,10",27.0,1,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2015,2015,Y,Y,Y,1988,Undrafted,Undrafted,N
Barry Stevens,Barry,Stevens,0,78251,1963-01-17,Iowa State,USA,Iowa State/USA,"6,5",19.5,1,34,Guard,Inactive,1610612744,Warriors,GOS,Golden State,1992,1992,N,Y,Y,1985,2,43,N
Lamar Stevens,Lamar,Stevens,1,1630205,1997-07-09,Penn State,USA,Penn State/USA,"6,6",23.0,3,8,Forward,Active,1610612739,Cavaliers,CLE,Cleveland,2020,2023,N,Y,Y,1988,Undrafted,Undrafted,N
Wayne Stevens,Wayne,Stevens,0,78252,1936-06-19,Cincinnati,USA,Cincinnati/USA,"6,3",18.5,1,20,Forward,Inactive,1610612758,Royals,CIN,Cincinnati,1959,1959,N,Y,Y,1958,7,49,N
DeShawn Stevenson,DeShawn,Stevenson,0,2052,1981-04-03,Washington Union HS (CA),USA,Washington Union HS (CA)/USA,"6,5",21.8,14,92,Forward-Guard,Inactive,1610612764,Wizards,WAS,Washington,2000,2012,N,Y,Y,2000,1,23,N
DJ Stewart,DJ,Stewart,1,1630597,1999-07-28,Mississippi State,USA,Mississippi State/USA,"6,5",20.5,1,18,Guard,Inactive,1610612759,Spurs,SAS,San Antonio,2021,2021,Y,N,Y,1988,Undrafted,Undrafted,N
Dennis Stewart,Dennis,Stewart,0,78253,1947-04-11,Michigan,USA,Michigan/USA,"6,6",22.0,1,40,Forward,Inactive,1610612764,Bullets,BLT,Baltimore,1970,1970,N,Y,Y,1969,4,44,N
Isaiah Stewart,Isaiah,Stewart,1,1630191,2001-05-22,Washington,USA,Washington/USA,"6,8",25.0,3,28,Forward-Center,Active,1610612765,Pistons,DET,Detroit,2020,2023,N,Y,Y,2020,1,16,N
Kebu Stewart,Kebu,Stewart,0,1529,1973-12-19,California State-Bakersfield,USA,California State-Bakersfield/USA,"6,8",23.9,1,41,Forward,Inactive,1610612755,76ers,PHI,Philadelphia,1997,1997,N,Y,Y,1997,2,35,N
Michael Stewart,Michael,Stewart,0,1565,1975-04-25,California,USA,California/USA,"6,10",23.0,9,44,Center,Inactive,1610612761,Raptors,TOR,Toronto,1997,2004,N,Y,Y,1988,Undrafted,Undrafted,N
Norm Stewart,Norm,Stewart,0,78256,1935-01-20,Missouri,USA,Missouri/USA,"6,5",20.5,1,22,Forward,Inactive,1610612737,Hawks,STL,St. Louis,1956,1956,N,Y,Y,1956,Desconocido,Desconocido,N
Greg Stiemsma,Greg,Stiemsma,0,201880,1985-09-26,Wisconsin,USA,Wisconsin/USA,"6,11",26.0,5,34,Center,Inactive,1610612750,Timberwolves,MIN,Minnesota,2009,2014,Y,Y,Y,1988,Undrafted,Undrafted,N
Steve Stipanovich,Steve,Stipanovich,0,78257,1960-11-17,Missouri,USA,Missouri/USA,"6,11",24.5,5,40,Center,Inactive,1610612754,Pacers,IND,Indiana,1983,1987,N,Y,Y,1983,1,2,N
Bryant Stith,Bryant,Stith,0,179,1970-12-10,Virginia,USA,Virginia/USA,"6,5",21.0,11,23,Guard,Inactive,1610612743,Nuggets,DEN,Denver,1992,2002,N,Y,Y,1992,1,13,N
Sam Stith,Sam,Stith,0,78259,1937-07-22,St. Bonaventure,USA,St. Bonaventure/USA,"6,2",18.5,1,17,Guard,Inactive,1610612752,Knicks,NYK,New York,1961,1961,N,Y,Y,1960,8,56,N
Alex Stivrins,Alex,Stivrins,0,78261,1962-11-29,Colorado,USA,Colorado/USA,"6,8",22.0,2,11,Forward,Inactive,1610612756,Suns,PHX,Phoenix,1985,1992,N,Y,Y,1985,4,75,N
David Stockton,David,Stockton,0,204065,1991-06-24,Gonzaga,USA,Gonzaga/USA,"5,11",16.5,3,5,Guard,Inactive,1610612762,Jazz,UTA,Utah,2014,2017,Y,Y,Y,2014,0,0,N
John Stockton,John,Stockton,0,304,1962-03-26,Gonzaga,USA,Gonzaga/USA,"6,1",17.5,19,12,Guard,Inactive,1610612762,Jazz,UTA,Utah,1984,2002,N,Y,Y,1984,1,16,Y
Peja Stojakovic,Peja,Stojakovic,0,978,1977-06-09,PAOK,Serbia,PAOK/Serbia,"6,10",22.9,14,16,Forward,Inactive,1610612758,Kings,SAC,Sacramento,1998,2010,N,Y,Y,1996,1,14,N
Greg Stokes,Greg,Stokes,0,78264,1963-08-05,Iowa,USA,Iowa/USA,"6,10",22.0,2,41,Forward,Inactive,1610612755,76ers,PHI,Philadelphia,1985,1989,N,Y,Y,1985,2,33,N
Jarnell Stokes,Jarnell,Stokes,0,203950,1994-01-07,Tennessee,USA,Tennessee/USA,"6,9",25.5,4,Desconocido,Forward-Center,Inactive,0,Desconocido,Desconocido,Desconocido,2014,2016,Y,Y,Y,2014,2,35,N
Maurice Stokes,Maurice,Stokes,0,600016,1933-06-17,St. Francis (PA),USA,St. Francis (PA)/USA,"6,7",23.2,3,12,Forward,Inactive,1610612758,Royals,CIN,Cincinnati,1955,1957,N,Y,Y,1955,1,2,N
Art Stolkey,Art,Stolkey,0,78266,1920-10-23,Detroit,USA,Detroit/USA,"6,1",18.0,1,Desconocido,Guard,Inactive,1610610028,Falcons,DEF,Detroit,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Diamond Stone,Diamond,Stone,0,1627754,1997-02-10,Maryland,USA,Maryland/USA,"6,11",25.5,2,0,Center,Inactive,1610612746,Clippers,LAC,LA,2016,2016,Y,Y,Y,2016,2,40,N
Awvee Storey,Awvee,Storey,0,2852,1977-04-18,Arizona State,USA,Arizona State/USA,"6,6",22.5,4,20,Forward-Guard,Inactive,1610612749,Bucks,MIL,Milwaukee,2004,2007,Y,Y,Y,1988,Undrafted,Undrafted,N
Amar'e Stoudemire,Amar'e,Stoudemire,0,2405,1982-11-16,Cypress Creek HS (FL),USA,Cypress Creek HS (FL)/USA,"6,10",24.5,15,5,Forward-Center,Inactive,1610612752,Knicks,NYK,New York,2002,2015,N,Y,Y,2002,1,9,N
Paul Stovall,Paul,Stovall,0,78267,1948-08-16,Arizona State,USA,Arizona State/USA,"6,4",21.5,1,23,Forward,Inactive,1610612756,Suns,PHX,Phoenix,1972,1972,N,Y,Y,1972,2,22,N
DJ Strawberry,DJ,Strawberry,0,201199,1985-06-15,Maryland,USA,Maryland/USA,"6,5",20.1,2,8,Guard,Inactive,1610612756,Suns,PHX,Phoenix,2007,2007,Y,Y,Y,2007,2,59,N
Bill Stricker,Bill,Stricker,0,78269,1948-01-22,Pacific,USA,Pacific/USA,"6,8",21.0,1,34,Forward,Inactive,1610612757,Trail Blazers,POR,Portland,1970,1970,N,Y,Y,1970,4,54,N
Erick Strickland,Erick,Strickland,0,1065,1973-11-25,Nebraska,USA,Nebraska/USA,"6,3",21.8,10,20,Guard,Inactive,1610612742,Mavericks,DAL,Dallas,1996,2004,N,Y,Y,1988,Undrafted,Undrafted,N
Mark Strickland,Mark,Strickland,0,1110,1970-07-14,Temple,USA,Temple/USA,"6,10",22.0,9,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1994,2002,N,Y,Y,1988,Undrafted,Undrafted,N
Rod Strickland,Rod,Strickland,0,393,1966-07-11,DePaul,USA,DePaul/USA,"6,3",18.5,17,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,1988,2004,N,Y,Y,1988,1,19,N
Roger Strickland,Roger,Strickland,0,78270,1940-09-04,Jacksonville,USA,Jacksonville/USA,"6,5",20.0,1,16,Forward,Inactive,1610612764,Bullets,BLT,Baltimore,1963,1963,N,Y,Y,1963,1,7,N
John Stroeder,John,Stroeder,0,78271,1958-07-24,Montana,USA,Montana/USA,"6,10",26.0,2,25,Forward,Inactive,1610612749,Bucks,MIL,Milwaukee,1987,1988,N,Y,Y,1980,8,168,N
Derek Strong,Derek,Strong,0,400,1968-02-09,Xavier,USA,Xavier/USA,"6,9",24.0,10,30,Forward,Inactive,1610612753,Magic,ORL,Orlando,1991,2000,N,Y,Y,1990,2,47,N
Lamont Strothers,Lamont,Strothers,0,78273,1968-05-10,Christopher Newport,USA,Christopher Newport/USA,"6,4",19.0,2,10,Guard,Inactive,1610612742,Mavericks,DAL,Dallas,1991,1992,N,Y,Y,1991,2,43,N
John Stroud,John,Stroud,0,78274,1957-10-29,Mississippi,USA,Mississippi/USA,"6,7",21.5,1,42,Forward,Inactive,1610612745,Rockets,HOU,Houston,1980,1980,N,Y,Y,1980,2,27,N
Max Strus,Max,Strus,1,1629622,1996-03-28,DePaul,USA,DePaul/USA,"6,5",21.5,4,31,Guard-Forward,Active,1610612748,Heat,MIA,Miami,2019,2023,Y,Y,Y,1988,Undrafted,Undrafted,N
Gene Stump,Gene,Stump,0,78275,1923-11-13,DePaul,USA,DePaul/USA,"6,2",18.5,3,Desconocido,Forward,Inactive,1610612738,Celtics,BOS,Boston,1947,1949,N,Y,Y,1947,Desconocido,Desconocido,N
Jalen Suggs,Jalen,Suggs,1,1630591,2001-06-03,Gonzaga,USA,Gonzaga/USA,"6,5",20.5,2,4,Guard,Active,1610612753,Magic,ORL,Orlando,2021,2023,N,Y,Y,2021,1,5,N
Gary Suiter,Gary,Suiter,0,78277,1945-01-18,Midwestern State,USA,Midwestern State/USA,"6,9",22.5,1,40,Center,Inactive,1610612739,Cavaliers,CLE,Cleveland,1970,1970,N,Y,Y,1988,Undrafted,Undrafted,N
Jared Sullinger,Jared,Sullinger,0,203096,1992-03-04,Ohio State,USA,Ohio State/USA,"6,9",26.0,5,Desconocido,Center-Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2012,2016,Y,Y,Y,2012,1,21,N
DaJuan Summers,DaJuan,Summers,0,201969,1988-01-24,Georgetown,USA,Georgetown/USA,"6,8",24.0,5,35,Forward,Inactive,1610612765,Pistons,DET,Detroit,2009,2012,Y,Y,Y,2009,2,35,N
Edmond Sumner,Edmond,Sumner,1,1628410,1995-12-31,Xavier,USA,Xavier/USA,"6,4",19.6,5,4,Guard,Active,1610612751,Nets,BKN,Brooklyn,2017,2023,Y,Y,Y,2017,2,52,N
Barry Sumpter,Barry,Sumpter,0,78654,1965-11-11,Austin Peay,USA,Austin Peay/USA,"6,11",21.5,1,51,Forward,Inactive,1610612746,Clippers,LAC,Los Angeles,1988,1988,N,Y,Y,1988,3,56,N
Don Sunderlage,Don,Sunderlage,0,78278,1929-12-20,Illinois,USA,Illinois/USA,"6,1",18.0,2,18,Guard,Inactive,1610612737,Hawks,MIH,Milwaukee,1953,1954,N,Y,Y,1951,1,9,N
Bruno Sundov,Bruno,Sundov,0,1743,1980-02-10,Split,Croatia,Split/Croatia,"7,2",26.0,8,14,Center,Inactive,1610612754,Pacers,IND,Indiana,1998,2004,N,Y,Y,1998,2,35,N
Jon Sundvold,Jon,Sundvold,0,78279,1961-07-02,Missouri,USA,Missouri/USA,"6,2",17.0,9,20,Guard,Inactive,1610612759,Spurs,SAS,San Antonio,1983,1991,N,Y,Y,1983,1,16,N
Bob Sura,Bob,Sura,0,682,1973-03-25,Florida State,USA,Florida State/USA,"6,5",20.0,11,3,Guard,Inactive,1610612739,Cavaliers,CLE,Cleveland,1995,2006,N,Y,Y,1995,1,17,N
Dick Surhoff,Dick,Surhoff,0,78280,1929-11-16,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,"6,4",21.0,2,6,Forward,Inactive,1610612737,Hawks,MIH,Milwaukee,1952,1953,N,Y,Y,1952,Desconocido,Desconocido,N
Dane Suttle,Dane,Suttle,0,78281,1961-08-09,Pepperdine,USA,Pepperdine/USA,"6,3",19.0,2,2,Guard,Inactive,1610612758,Kings,KCK,Kansas City,1983,1984,N,Y,Y,1983,7,152,N
Greg Sutton,Greg,Sutton,0,357,1967-12-03,Oral Roberts,USA,Oral Roberts/USA,"6,2",18.5,3,20,Guard,Inactive,1610612766,Hornets,CHH,Charlotte,1991,1995,N,Y,Y,1991,2,49,N
Bennie Swain,Bennie,Swain,0,78283,1933-12-16,Texas Southern,USA,Texas Southern/USA,"6,8",22.0,1,16,Forward,Inactive,1610612738,Celtics,BOS,Boston,1958,1958,N,Y,Y,1958,1,7,N
Caleb Swanigan,Caleb,Swanigan,0,1628403,1997-04-18,Purdue,USA,Purdue/USA,"6,9",26.0,4,50,Forward,Inactive,1610612757,Trail Blazers,POR,Portland,2017,2019,Y,Y,Y,2017,1,26,N
Norm Swanson,Norm,Swanson,0,78284,1930-10-04,Detroit,USA,Detroit/USA,"6,6",21.0,1,12,Forward,Inactive,1610612758,Royals,ROC,Rochester,1953,1953,N,Y,Y,1953,Desconocido,Desconocido,N
Dan Swartz,Dan,Swartz,0,78285,1934-12-23,Morehead State,USA,Morehead State/USA,"6,4",21.5,1,12,Forward,Inactive,1610612738,Celtics,BOS,Boston,1962,1962,N,Y,Y,1956,4,Desconocido,N
Michael Sweetney,Michael,Sweetney,0,2552,1982-10-25,Georgetown,USA,Georgetown/USA,"6,8",27.0,5,50,Forward,Inactive,1610612752,Knicks,NYK,New York,2003,2006,Y,Y,Y,2003,1,9,N
Cole Swider,Cole,Swider,1,1631306,1999-05-08,Syracuse,USA,Syracuse/USA,"6,9",22.0,1,20,Forward,Active,1610612747,Lakers,LAL,Los Angeles,2022,2023,Y,Y,Y,1988,Undrafted,Undrafted,N
Robert Swift,Robert,Swift,0,2741,1985-12-03,Bakersfield HS (CA),USA,Bakersfield HS (CA)/USA,"7,1",27.0,5,31,Center,Inactive,1610612760,Thunder,OKC,Oklahoma City,2004,2008,Y,Y,Y,2004,1,12,N
Stromile Swift,Stromile,Swift,0,2031,1979-11-21,Louisiana State,USA,Louisiana State/USA,"6,10",22.0,10,4,Forward-Center,Inactive,1610612763,Grizzlies,MEM,Memphis,2000,2008,N,Y,Y,2000,1,2,N
Aaron Swinson,Aaron,Swinson,0,78286,1970-12-21,Auburn,USA,Auburn/USA,"6,5",23.0,1,4,Forward,Inactive,1610612756,Suns,PHX,Phoenix,1994,1994,N,Y,Y,1988,Undrafted,Undrafted,N
Craig Sword,Craig,Sword,0,1628591,1994-01-16,Mississippi State,USA,Mississippi State/USA,"6,3",19.6,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2021,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Pape Sy,Pape,Sy,0,202377,1988-04-05,Le Havre,France,Le Havre/France,"6,7",22.5,2,19,Forward-Guard,Inactive,1610612737,Hawks,ATL,Atlanta,2010,2010,Y,Y,Y,2010,2,53,N
Wallace Sydnor,Wallace,Sydnor,0,78287,1921-09-19,Western Kentucky,USA,Western Kentucky/USA,"5,10",17.5,1,Desconocido,Guard,Inactive,1610610025,Stags,CHS,Chicago,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Keifer Sykes,Keifer,Sykes,0,1626208,1993-12-30,Green Bay,USA,Wisconsin-Green Bay/USA,"5,11",16.7,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2021,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Larry Sykes,Larry,Sykes,0,1132,1973-04-11,Xavier,USA,Xavier/USA,"6,9",25.5,1,54,Forward,Inactive,1610612738,Celtics,BOS,Boston,1995,1995,N,Y,Y,1988,Undrafted,Undrafted,N
Brett Szabo,Brett,Szabo,0,1136,1968-02-01,Augustana (SD),USA,Augustana (SD)/USA,"6,11",23.0,1,43,Center,Inactive,1610612738,Celtics,BOS,Boston,1996,1996,N,Y,Y,1988,Undrafted,Undrafted,N
Wally Szczerbiak,Wally,Szczerbiak,0,1887,1977-03-05,Miami (Ohio),USA,Miami (Ohio)/USA,"6,7",24.0,11,10,Guard-Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,1999,2008,N,Y,Y,1999,1,6,N
Zan Tabak,Zan,Tabak,0,440,1970-06-15,Olimpia Milano,Croatia,Olimpia Milano/Croatia,"7,0",25.7,6,55,Center,Inactive,1610612761,Raptors,TOR,Toronto,1994,2000,N,Y,Y,1991,2,51,N
Yuta Tabuse,Yuta,Tabuse,0,2657,1980-10-05,Brigham Young-Hawaii,USA,Brigham Young-Hawaii/USA,"5,9",16.5,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2004,2004,Y,Y,Y,1988,Undrafted,Undrafted,N
Chris Taft,Chris,Taft,0,101147,1985-03-10,Pittsburgh,USA,Pittsburgh/USA,"6,10",26.1,2,21,Forward,Inactive,1610612744,Warriors,GSW,Golden State,2005,2005,Y,Y,Y,2005,2,42,N
Dragan Tarlac,Dragan,Tarlac,0,1434,1973-05-09,Olympiacos,Serbia,Olympiacos/Serbia,"6,11",27.0,1,12,Center-Forward,Inactive,1610612741,Bulls,CHI,Chicago,2000,2000,N,Y,Y,1995,2,31,N
Roy Tarpley,Roy,Tarpley,0,78293,1964-11-28,Michigan,USA,Michigan/USA,"7,0",23.0,6,42,Forward,Inactive,1610612742,Mavericks,DAL,Dallas,1986,1994,N,Y,Y,1986,1,7,N
Jae'Sean Tate,Jae'Sean,Tate,1,1630256,1995-10-28,Ohio State,USA,Ohio State/USA,"6,5",23.0,3,8,Forward,Active,1610612745,Rockets,HOU,Houston,2020,2023,N,Y,Y,1988,Undrafted,Undrafted,N
Earl Tatum,Earl,Tatum,0,78294,1953-07-26,Marquette,USA,Marquette/USA,"6,4",18.5,4,43,Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,1976,1979,N,Y,Y,1976,2,21,N
Jayson Tatum,Jayson,Tatum,1,1628369,1998-03-03,Duke,USA,Duke/USA,"6,8",21.0,6,0,Forward-Guard,Active,1610612738,Celtics,BOS,Boston,2017,2023,N,Y,Y,2017,1,3,N
Edy Tavares,Edy,Tavares,0,204002,1992-03-22,Gran Canaria,Cabo Verde,Gran Canaria/Cabo Verde,"7,3",26.5,3,40,Center,Inactive,1610612737,Hawks,ATL,Atlanta,2015,2016,Y,Y,Y,2014,2,43,N
Anthony Taylor,Anthony,Taylor,0,78295,1965-11-30,Oregon,USA,Oregon/USA,"6,4",17.5,1,3,Guard,Inactive,1610612748,Heat,MIA,Miami,1988,1988,N,Y,Y,1988,2,44,N
Brian Taylor,Brian,Taylor,0,78296,1951-06-09,Princeton,USA,Princeton/USA,"6,2",18.5,6,14,Guard,Inactive,1610612746,Clippers,SDC,San Diego,1976,1981,N,Y,Y,1972,2,23,N
Donell Taylor,Donell,Taylor,0,101182,1982-07-26,Alabama-Birmingham,USA,Alabama-Birmingham/USA,"6,5",19.3,3,21,Guard,Inactive,1610612764,Wizards,WAS,Washington,2005,2006,Y,Y,Y,1988,Undrafted,Undrafted,N
Fred Taylor,Fred,Taylor,0,78298,1948-02-05,Texas-Pan American,USA,Texas-Pan American/USA,"6,5",18.0,2,23,Guard,Inactive,1610612756,Suns,PHX,Phoenix,1970,1971,N,Y,Y,1970,2,27,N
Jay Taylor,Jay,Taylor,0,78297,1967-10-03,Eastern Illinois,USA,Eastern Illinois/USA,"6,3",19.0,1,24,Forward,Inactive,1610612751,Nets,NJN,New Jersey,1989,1989,N,Y,Y,1988,Undrafted,Undrafted,N
Jeff Taylor,Jeff,Taylor,0,78299,1960-01-01,Texas Tech,USA,Texas Tech/USA,"6,4",17.5,2,Desconocido,Guard,Inactive,1610612745,Rockets,HOU,Houston,1982,1986,N,Y,Y,1982,2,42,N
Jermaine Taylor,Jermaine,Taylor,0,201966,1986-12-08,Central Florida,USA,Central Florida/USA,"6,4",21.0,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2009,2010,Y,Y,Y,2009,2,32,N
Johnny Taylor,Johnny,Taylor,0,1511,1974-06-04,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,"6,9",22.0,3,23,Forward,Inactive,1610612743,Nuggets,DEN,Denver,1997,1999,N,Y,Y,1997,1,17,N
Maurice Taylor,Maurice,Taylor,0,1508,1976-10-30,Michigan,USA,Michigan/USA,"6,9",26.5,9,Desconocido,Forward-Center,Inactive,0,Desconocido,Desconocido,Desconocido,1997,2006,N,Y,Y,1997,1,14,N
Mike Taylor,Mike,Taylor,0,201446,1986-01-21,Iowa State,USA,Iowa State/USA,"6,2",16.5,2,4,Guard,Inactive,1610612746,Clippers,LAC,Los Angeles,2008,2008,Y,Y,Y,2008,2,55,N
Roland Taylor,Roland,Taylor,0,78302,1946-03-13,La Salle,USA,La Salle/USA,"6,0",17.5,1,Desconocido,Guard,Inactive,1610612743,Nuggets,DEN,Denver,1976,1976,N,Y,Y,1969,12,167,N
Terry Taylor,Terry,Taylor,1,1630678,1999-09-23,Austin Peay,USA,Austin Peay/USA,"6,4",23.0,2,32,Forward,Active,1610612741,Bulls,CHI,Chicago,2021,2023,Y,Y,Y,1988,Undrafted,Undrafted,N
Tyshawn Taylor,Tyshawn,Taylor,0,203116,1990-04-12,Kansas,USA,Kansas/USA,"6,3",18.5,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2012,2013,Y,Y,Y,2012,2,41,N
Vince Taylor,Vince,Taylor,0,78303,1960-09-11,Duke,USA,Duke/USA,"6,5",18.0,1,8,Guard,Inactive,1610612752,Knicks,NYK,New York,1982,1982,N,Y,Y,1982,2,34,N
Terry Teagle,Terry,Teagle,0,78304,1960-04-10,Baylor,USA,Baylor/USA,"6,5",19.5,11,10,Guard,Inactive,1610612744,Warriors,GOS,Golden State,1982,1992,N,Y,Y,1982,1,16,N
Jeff Teague,Jeff,Teague,0,201952,1988-06-10,Wake Forest,USA,Wake Forest/USA,"6,3",19.5,13,5,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,2009,2020,N,Y,Y,2009,1,19,N
Marquis Teague,Marquis,Teague,0,203104,1993-02-28,Kentucky,USA,Kentucky/USA,"6,2",18.9,3,20,Guard,Inactive,1610612741,Bulls,CHI,Chicago,2012,2017,Y,Y,Y,2012,1,29,N
Mirza Teletovic,Mirza,Teletovic,0,203141,1985-09-17,Baskonia,Bosnia and Herzegovina,Baskonia/Bosnia and Herzegovina,"6,9",24.2,6,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2012,2017,N,Y,Y,1988,Undrafted,Undrafted,N
